id,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11
14979,1,0,曇のち晴,25.1,93%,吉田　寿光,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,山口　螢,南野　拓実,シンプリシオ,柿谷　曜一朗,エジノ
14987,1,2,晴,28.4,71%,村上　伸次,大分トリニータ,丹野　研太,高木　和道,若狭　大志,安川　有,為田　大貴,ロドリゴ　マンシャ,宮沢　正史,永芳　卓磨,西　弘則,高松　大樹,松田　力,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ
15002,2,0,晴,25.4,81%,高山　啓義,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,長谷川　アーリアジャスール,東　慶悟,ルーカス,渡邉　千真,大分トリニータ,丹野　研太,土岐田　洸平,阪田　章裕,キム　ジョンヒョン,為田　大貴,ロドリゴ　マンシャ,宮沢　正史,チェ　ジョンハン,丸谷　拓也,松田　力,高松　大樹
15005,2,3,晴,26.5,81%,佐藤　隆治,ジュビロ磐田,川口　能活,駒野　友一,チョ　ビョングク,伊野波　雅彦,宮崎　智彦,ペク　ソンドン,小林　裕紀,藤田　義明,山田　大記,松浦　拓弥,前田　遼一,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ
15010,0,3,晴,34.2,64%,扇谷　健司,大宮アルディージャ,北野　貴之,今井　智基,菊地　光将,高橋　祥平,下平　匠,渡邉　大剛,青木　拓矢,金澤　慎,曺　永哲,ズラタン,鈴木　規郎,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,山口　螢,南野　拓実,シンプリシオ,柿谷　曜一朗,エジノ
15011,2,2,晴,33.3,58%,シモン　マルチニアク,川崎フロンターレ,西部　洋平,田中　裕介,實藤　友紀,中澤　聡太,登里　享平,森谷　賢太郎,山本　真希,中村　憲剛,レナト,アラン　ピニェイロ,大久保　嘉人,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,石川　直宏,長谷川　アーリアジャスール,ルーカス,渡邉　千真
15013,2,0,晴,29.8,72%,飯田　淳平,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ,浦和レッズ,加藤　順大,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,原口　元気,興梠　慎三
15026,2,1,曇,28.2,75%,松尾　一,鹿島アントラーズ,曽ヶ端　準,西　大伍,山村　和也,青木　剛,前野　貴徳,小笠原　満男,柴崎　岳,遠藤　康,中村　充孝,土居　聖真,大迫　勇也,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,小椋　祥平,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス
15038,2,0,晴,26.4,59%,今村　義朗,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,柏　好文,伊東　輝悦,保坂　一成,福田　健介,河本　明人,ジウシーニョ,パトリック,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ファン　ソッコ,青山　敏弘,森﨑　和幸,清水　航平,川辺　駿,髙萩　洋次郎,佐藤　寿人
15041,2,1,晴,27.8,46%,岡部　拓人,名古屋グランパス,楢﨑　正剛,田中　隼磨,ダニエル,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ,大分トリニータ,丹野　研太,土岐田　洸平,若狭　大志,安川　有,為田　大貴,ロドリゴ　マンシャ,梶山　陽平,チェ　ジョンハン,木村　祐志,松田　力,森島　康仁
15049,1,2,曇,24.6,80%,東城　穣,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ファン　ソッコ,青山　敏弘,森﨑　和幸,清水　航平,石原　直樹,髙萩　洋次郎,佐藤　寿人,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,長谷川　アーリアジャスール,東　慶悟,ルーカス,渡邉　千真
15051,2,3,屋内,24.9,89%,扇谷　健司,大分トリニータ,丹野　研太,土岐田　洸平,若狭　大志,安川　有,松本　怜,ロドリゴ　マンシャ,梶山　陽平,チェ　ジョンハン,木村　祐志,松田　力,高松　大樹,清水エスパルス,櫛引　政敏,平岡　康裕,カルフィン　ヨン　ア　ピン,村松　大輔,石毛　秀樹,河井　陽介,杉山　浩太,本田　拓也,高木　俊幸,大前　元紀,ラドンチッチ
15062,1,0,晴,24.6,78%,松尾　一,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,清水エスパルス,櫛引　政敏,杉山　浩太,村松　大輔,カルフィン　ヨン　ア　ピン,河井　陽介,石毛　秀樹,本田　拓也,竹内　涼,大前　元紀,高木　俊幸,ラドンチッチ
15064,0,2,晴,25.1,76%,中村　太,名古屋グランパス,楢﨑　正剛,田中　隼磨,牟田　雄祐,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,田口　泰士,小川　佳純,玉田　圭司,ケネディ,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,石川　直宏,長谷川　アーリアジャスール,ルーカス,渡邉　千真
15077,2,2,晴,21.8,61%,佐藤　隆治,湘南ベルマーレ,安藤　駿介,遠藤　航,大野　和成,亀川　諒史,宇佐美　宏和,ハン　グギョン,永木　亮太,高山　薫,大竹　洋平,ウェリントン,武富　孝介,浦和レッズ,山岸　範宏,森脇　良太,山田　暢久,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,原口　元気,興梠　慎三
15086,3,1,雨,21.1,88%,木村　博之,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,清水　航平,石原　直樹,髙萩　洋次郎,佐藤　寿人,清水エスパルス,櫛引　政敏,平岡　康裕,カルフィン　ヨン　ア　ピン,杉山　浩太,村松　大輔,本田　拓也,石毛　秀樹,河井　陽介,大前　元紀,高木　俊幸,ラドンチッチ
15109,1,2,曇時々晴,20.2,66%,佐藤　隆治,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,小椋　祥平,富澤　清太郎,兵藤　慎剛,中町　公祐,齋藤　学,マルキーニョス,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,小川　佳純,田口　泰士,ダニルソン,藤本　淳吾,ケネディ,玉田　圭司
15127,0,2,晴,12.7,33%,家本　政明,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,アルビレックス新潟,東口　順昭,三門　雄大,舞行龍ジェームズ,大井　健太郎,金　珍洙,レオ　シルバ,成岡　翔,田中　亜土夢,岡本　英也,田中　達也,川又　堅碁
15143,0,1,晴のち曇,10.1,27%,村上　伸次,ジェフユナイテッド千葉,岡本　昌弘,高橋　峻希,竹内　彬,山口　智,キム　ヒョヌン,兵働　昭弘,佐藤　勇人,米倉　恒貴,ジャイール,谷澤　達也,ケンペス,コンサドーレ札幌,杉山　哲,チョ　ソンジン,櫛引　一紀,奈良　竜樹,松本　怜大,河合　竜二,上里　一将,古田　寛幸,内村　圭宏,神田　夢実,テレ
15157,1,3,曇,19.6,56%,福島　孝一郎,Ｖ・ファーレン長崎,岩丸　史也,藤井　大輔,山口　貴弘,髙杉　亮太,小笠原　侑生,井上　裕大,岩間　雄大,古部　健太,神崎　大輔,幸野　志有人,佐藤　洸一,ガンバ大阪,藤ヶ谷　陽介,丹羽　大輝,岩下　敬輔,今野　泰幸,藤春　廣輝,明神　智和,遠藤　保仁,阿部　浩之,二川　孝広,平井　将生,倉田　秋
15158,0,1,屋内,19.7,30%,家本　政明,コンサドーレ札幌,杉山　哲,チョ　ソンジン,櫛引　一紀,奈良　竜樹,松本　怜大,河合　竜二,上里　一将,古田　寛幸,内村　圭宏,神田　夢実,テレ,栃木ＳＣ,榎本　達也,山形　辰徳,チャ　ヨンファン,當間　建文,原田　圭輔,クリスティアーノ,高木　和正,パウリーニョ,菊岡　拓朗,サビア,近藤　祐介
15162,0,3,曇,12.0,57%,飯田　淳平,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,高橋　祐太郎,片山　奨典,仲間　隼斗,養父　雄仁,黒木　晃平,五領　淳樹,齊藤　和樹,北嶋　秀朗,ジェフユナイテッド千葉,岡本　昌弘,高橋　峻希,竹内　彬,山口　智,キム　ヒョヌン,佐藤　勇人,佐藤　健太郎,米倉　恒貴,ジャイール,谷澤　達也,ケンペス
15171,1,0,晴,15.4,43%,窪田　陽輔,カターレ富山,守田　達弥,足助　翔,平出　涼,舩津　徹也,森　泰次郎,國吉　貴博,キム　ヨングン,ソ　ヨンドク,大西　容平,朝日　大輔,西川　優大,愛媛ＦＣ,秋元　陽太,代　健司,村上　巧,浦田　延尚,吉村　圭司,トミッチ,石井　謙伍,三原　向平,加藤　大,重松　健太郎,松本　翔
15178,1,0,曇,15.8,81%,扇谷　健司,Ｖ・ファーレン長崎,金山　隼樹,藤井　大輔,山口　貴弘,下田　光平,小笠原　侑生,井上　裕大,岩間　雄大,古部　健太,佐藤　洸一,金久保　彩,水永　翔馬,カターレ富山,守田　達弥,平出　涼,御厨　貴文,舩津　徹也,森　泰次郎,大西　容平,キム　ヨングン,ソ　ヨンドク,木村　勝太,朝日　大輔,苔口　卓也
15180,1,0,曇,17.8,53%,岡部　拓人,ザスパクサツ群馬,内藤　圭佑,中村　英之,乾　大知,夛田　凌輔,小柳　達司,黄　誠秀,小林　竜樹,加藤　弘堅,平繁　龍一,エデル,青木　孝太,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,西嶋　弘之,寺田　紳一,松下　裕樹,佐藤　謙介,野崎　陽介,青木　翔大,田原　豊
15188,0,1,晴,18.1,30%,塚田　健太,ＦＣ岐阜,時久　省吾,田中　秀人,デズモンド,関田　寛士,野垣内　俊,杉山　新,森安　洋文,益山　司,染矢　一樹,ファビオ,美尾　敦,徳島ヴォルティス,松井　謙弥,福元　洋平,斉藤　大介,那須川　将大,青山　隼,柴崎　晃誠,太田　圭輔,藤原　広太朗,大﨑　淳矢,キム　ジョンミン,津田　知宏
15191,0,1,曇,15.3,53%,池内　明彦,アビスパ福岡,神山　竜一,宮本　卓也,山口　和樹,堤　俊輔,キム　ミンジェ,中原　秀人,岡田　隆,金久保　順,城後　寿,坂田　大輔,石津　大介,コンサドーレ札幌,杉山　哲,チョ　ソンジン,櫛引　一紀,奈良　竜樹,松本　怜大,河合　竜二,深井　一希,岡本　賢明,宮澤　裕樹,古田　寛幸,前田　俊介
15194,0,1,晴,13.8,50%,三上　正一郎,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,西嶋　弘之,松下　裕樹,寺田　紳一,内田　智也,中里　崇宏,武岡　優斗,田原　豊,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,田中　奏一,千明　聖典,島田　譲,田所　諒,関戸　健二,押谷　祐樹,桒田　慎一朗
15197,5,1,雪,1.4,76%,吉田　寿光,モンテディオ山形,常澤　聡,山田　拓巳,作田　裕次,イ　ジュヨン,中村　太亮,ロメロ　フランク,宮阪　政樹,秋葉　勝,山﨑　雅人,萬代　宏樹,中島　裕希,横浜ＦＣ,柴崎　貴広,井手口　正昭,ペ　スンジン,森下　俊,野上　結貴,松下　裕樹,寺田　紳一,髙地　系治,武岡　優斗,野崎　陽介,田原　豊
15218,1,0,曇,10.3,59%,今村　義朗,ギラヴァンツ北九州,武田　博行,松本　陽介,宮本　亨,前田　和哉,冨士　祐樹,鈴木　修人,八角　剛史,小手川　宏基,内藤　洋平,大島　秀夫,キム　ドンフィ,愛媛ＦＣ,秋元　陽太,代　健司,小原　章吾,浦田　延尚,三原　向平,村上　巧,吉村　圭司,赤井　秀一,河原　和寿,東　浩史,石井　謙伍
15227,0,1,曇,20.8,33%,飯田　淳平,京都サンガF.C.,オ　スンフン,染谷　悠太,バヤリッツァ,田森　大己,福村　貴幸,三平　和司,横谷　繁,工藤　浩平,安藤　淳,原　一樹,サヌ,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,西嶋　弘之,松下　裕樹,佐藤　謙介,武岡　優斗,寺田　紳一,大久保　哲哉,黒津　勝
15235,1,0,晴,18.6,60%,今村　義朗,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,岩下　敬輔,藤春　廣輝,内田　達也,遠藤　保仁,家長　昭博,二川　孝広,倉田　秋,レアンドロ,松本山雅ＦＣ,白井　裕人,鐡戸　裕史,飯尾　和也,飯田　真輝,多々良　敦斗,岩沼　俊介,ユン　ソンヨル,玉林　睦実,パク　カンイル,船山　貴之,長沢　駿
15238,1,1,晴,17.8,74%,窪田　陽輔,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,田中　奏一,千明　聖典,仙石　廉,田所　諒,関戸　健二,荒田　智之,石原　崇兆,京都サンガF.C.,オ　スンフン,安藤　淳,バヤリッツァ,田森　大己,福村　貴幸,三平　和司,横谷　繁,中山　博貴,駒井　善成,原　一樹,サヌ
15244,0,2,晴,16.0,52%,野田　祐樹,ギラヴァンツ北九州,武田　博行,田中　優毅,渡邉　将基,前田　和哉,冨士　祐樹,鈴木　修人,八角　剛史,森村　昂太,小手川　宏基,大島　秀夫,渡　大生,水戸ホーリーホック,笠原　昂史,石神　幸征,細川　淳矢,冨田　大介,尾本　敬,西岡　謙太,内田　航平,小澤　司,橋本　晃司,山村　佑樹,鈴木　隆行
15246,3,0,曇時々晴,11.6,49%,榎本　一慶,京都サンガF.C.,オ　スンフン,安藤　淳,染谷　悠太,バヤリッツァ,福村　貴幸,原川　力,秋本　倫孝,田森　大己,駒井　善成,横谷　繁,久保　裕也,ガイナーレ鳥取,杉本　拓也,三浦　修,柳楽　智和,横竹　翔,武田　英二郎,奥山　泰裕,実信　憲明,吉野　智行,田中　雄大,永里　源気,久保　裕一
15258,1,1,晴,19.1,32%,ジェームズ　アドコック,ガンバ大阪,藤ヶ谷　陽介,加地　亮,丹羽　大輝,岩下　敬輔,藤春　廣輝,今野　泰幸,遠藤　保仁,家長　昭博,二川　孝広,倉田　秋,レアンドロ,ガイナーレ鳥取,杉本　拓也,尾崎　瑛一郎,柳楽　智和,森　英次郎,武田　英二郎,奥山　泰裕,横竹　翔,田中　雄大,永里　源気,実信　憲明,久保　裕一
15267,1,0,晴,23.9,46%,森川　浩次,Ｖ・ファーレン長崎,金山　隼樹,藤井　大輔,山口　貴弘,趙　民宇,古部　健太,岩間　雄大,前田　悠佑,山田　晃平,佐藤　洸一,神崎　大輔,水永　翔馬,ギラヴァンツ北九州,武田　博行,田中　優毅,宮本　亨,前田　和哉,冨士　祐樹,八角　剛史,アン　ヨンギュ,小手川　宏基,森村　昂太,大島　秀夫,渡　大生
15274,0,0,晴,23.4,36%,長谷　拓,水戸ホーリーホック,笠原　昂史,石神　幸征,細川　淳矢,冨田　大介,尾本　敬,西岡　謙太,内田　航平,小澤　司,島田　祐輝,難波　宏明,三島　康平,Ｖ・ファーレン長崎,金山　隼樹,藤井　大輔,山口　貴弘,髙杉　亮太,金久保　彩,岩間　雄大,井上　裕大,古部　健太,小笠原　侑生,神崎　大輔,水永　翔馬
15277,1,2,晴,26.5,21%,木村　博之,ギラヴァンツ北九州,松本　拓也,松本　陽介,渡邉　将基,前田　和哉,冨士　祐樹,鈴木　修人,八角　剛史,キム　ドンフィ,小手川　宏基,柿本　健太,ナム　イルウ,コンサドーレ札幌,杉山　哲,上原　慎也,奈良　竜樹,チョ　ソンジン,松本　怜大,深井　一希,宮澤　裕樹,岡本　賢明,荒野　拓馬,神田　夢実,横野　純貴
15282,1,1,曇,13.3,79%,吉田　哲朗,カターレ富山,飯田　健巳,足助　翔,平出　涼,舩津　徹也,大西　容平,國吉　貴博,大山　俊輔,ソ　ヨンドク,木村　勝太,木本　敬介,苔口　卓也,ガイナーレ鳥取,杉本　拓也,尾崎　瑛一郎,森　英次郎,三浦　修,奥山　泰裕,横竹　翔,田中　雄大,永里　源気,住田　貴彦,久保　裕一,実信　憲明
15283,0,1,晴,20.4,42%,三上　正一郎,ＦＣ岐阜,時久　省吾,デズモンド,益山　司,田中　秀人,杉山　新,森安　洋文,服部　年宏,染矢　一樹,柴原　誠,水野　泰輔,樋口　寛規,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,大岩　一貴,佐藤　勇人,佐藤　健太郎,田中　佑昌,兵働　昭弘,ナム　スンウ,谷澤　達也
15291,0,1,晴,19.4,55%,井上　知大,モンテディオ山形,常澤　聡,山田　拓巳,堀之内　聖,作田　裕次,中村　太亮,廣瀬　智靖,ロメロ　フランク,秋葉　勝,比嘉　厚平,中島　裕希,林　陵平,コンサドーレ札幌,杉山　哲,小山内　貴哉,奈良　竜樹,チョ　ソンジン,松本　怜大,深井　一希,上里　一将,岡本　賢明,荒野　拓馬,砂川　誠,前田　俊介
15294,2,1,晴,21.0,28%,日高　晴樹,京都サンガF.C.,オ　スンフン,安藤　淳,染谷　悠太,バヤリッツァ,福村　貴幸,山瀬　功治,工藤　浩平,田森　大己,駒井　善成,横谷　繁,三平　和司,ザスパクサツ群馬,内藤　圭佑,乾　大知,中村　英之,瀬川　和樹,夛田　凌輔,加藤　弘堅,横山　翔平,青木　孝太,永田　亮太,平繁　龍一,遠藤　敬佑
15296,0,6,雨,19.4,78%,小屋　幸栄,ガイナーレ鳥取,杉本　拓也,尾崎　瑛一郎,柳楽　智和,森　英次郎,三浦　修,廣田　隆治,横竹　翔,田中　雄大,奥山　泰裕,岡本　達也,永里　源気,モンテディオ山形,常澤　聡,山田　拓巳,西河　翔吾,イ　ジュヨン,中村　太亮,山﨑　雅人,堀之内　聖,ロメロ　フランク,伊東　俊,中島　裕希,林　陵平
15300,1,1,曇,11.8,66%,扇谷　健司,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,上原　慎也,深井　一希,上里　一将,岡本　賢明,榊　翔太,砂川　誠,前田　俊介,東京ヴェルディ,佐藤　優也,井林　章,金　鐘必,福井　諒司,森　勇介,鈴木　惇,石神　直哉,西　紀寛,飯尾　一慶,中島　翔哉,高原　直泰
15303,1,2,雨,16.4,88%,上村　篤史,カターレ富山,守田　達弥,足助　翔,平出　涼,舩津　徹也,大西　容平,國吉　貴博,大山　俊輔,ソ　ヨンドク,木村　勝太,西川　優大,苔口　卓也,アビスパ福岡,水谷　雄一,堤　俊輔,古賀　正紘,山口　和樹,尾亦　弘友希,パク　ゴン,岡田　隆,三島　勇太,金森　健志,城後　寿,石津　大介
15306,0,1,曇,20.4,94%,吉田　哲朗,Ｖ・ファーレン長崎,金山　隼樹,趙　民宇,山口　貴弘,髙杉　亮太,金久保　彩,井上　裕大,岩間　雄大,山田　晃平,神崎　大輔,小笠原　侑生,水永　翔馬,京都サンガF.C.,オ　スンフン,安藤　淳,染谷　悠太,バヤリッツァ,福村　貴幸,田森　大己,工藤　浩平,山瀬　功治,駒井　善成,横谷　繁,三平　和司
15312,2,1,晴,28.5,41%,榎本　一慶,Ｖ・ファーレン長崎,金山　隼樹,趙　民宇,山口　貴弘,髙杉　亮太,金久保　彩,井上　裕大,岩間　雄大,山田　晃平,小笠原　侑生,佐藤　洸一,水永　翔馬,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,竹内　彬,山口　智,大岩　一貴,佐藤　勇人,佐藤　健太郎,兵働　昭弘,田中　佑昌,谷澤　達也,ケンペス
15313,0,0,曇,24.5,64%,森川　浩次,栃木ＳＣ,榎本　達也,山形　辰徳,大和田　真史,當間　建文,菅　和範,クリスティアーノ,パウリーニョ,チャ　ヨンファン,杉本　真,近藤　祐介,廣瀬　浩二,横浜ＦＣ,シュナイダー　潤之介,野上　結貴,ペ　スンジン,森下　俊,西嶋　弘之,佐藤　謙介,中里　崇宏,武岡　優斗,内田　智也,黒津　勝,大久保　哲哉
15321,2,1,曇,22.8,37%,飯田　淳平,東京ヴェルディ,佐藤　優也,井林　章,金　鐘必,石神　直哉,鈴木　惇,森　勇介,福井　諒司,前田　直輝,飯尾　一慶,高原　直泰,常盤　聡,愛媛ＦＣ,兼田　亜季重,代　健司,小原　章吾,浦田　延尚,三原　向平,吉村　圭司,トミッチ,赤井　秀一,河原　和寿,加藤　大,石井　謙伍
15325,1,0,曇のち雨,20.6,60%,池内　明彦,ガイナーレ鳥取,杉本　拓也,林堂　眞,横竹　翔,柳楽　智和,尾崎　瑛一郎,鮫島　晃太,田中　雄大,森　英次郎,住田　貴彦,久保　裕一,永里　源気,松本山雅ＦＣ,野澤　洋輔,川鍋　良祐,多々良　敦斗,飯田　真輝,玉林　睦実,岩沼　俊介,喜山　康平,パク　カンイル,飯尾　竜太朗,船山　貴之,塩沢　勝吾
15349,1,1,曇,23.3,91%,扇谷　健司,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,田中　奏一,仙石　廉,島田　譲,田所　諒,石原　崇兆,押谷　祐樹,関戸　健二,アビスパ福岡,神山　竜一,宮本　卓也,古賀　正紘,パク　ゴン,堤　俊輔,岡田　隆,中原　秀人,石津　大介,金森　健志,坂田　大輔,城後　寿
15350,2,2,雨,21.9,95%,長谷　拓,ザスパクサツ群馬,北　一真,夛田　凌輔,有薗　真吾,乾　大知,保﨑　淳,永田　亮太,黄　誠秀,小林　竜樹,青木　孝太,エデル,平繁　龍一,モンテディオ山形,常澤　聡,山田　拓巳,堀之内　聖,西河　翔吾,中村　太亮,秋葉　勝,ロメロ　フランク,宮阪　政樹,伊東　俊,中島　裕希,林　陵平
15353,3,3,晴,23.4,70%,荒木　友輔,東京ヴェルディ,佐藤　優也,ペ　デウォン,刀根　亮輔,キローラン　木鈴,森　勇介,西　紀寛,中後　雅喜,前田　直輝,安田　晃大,高原　直泰,飯尾　一慶,栃木ＳＣ,榎本　達也,山形　辰徳,大和田　真史,當間　建文,中野　洋司,杉本　真,クリスティアーノ,チャ　ヨンファン,菊岡　拓朗,近藤　祐介,廣瀬　浩二
