id,y,year,stage,match,gameday,time,home,away,stadium,tv
15051,9108,2013,Ｊ１,第２４節第１日,08/31(土),19:05,大分トリニータ,清水エスパルス,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス
15062,13416,2013,Ｊ１,第２６節第１日,09/21(土),19:04,横浜Ｆ・マリノス,清水エスパルス,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
15064,13329,2013,Ｊ１,第２６節第１日,09/21(土),19:04,名古屋グランパス,ＦＣ東京,名古屋市瑞穂陸上競技場,スカパー！／スカパー！プレミアムサービス
15077,13743,2013,Ｊ１,第２７節第１日,09/28(土),16:04,湘南ベルマーレ,浦和レッズ,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス
15086,15512,2013,Ｊ１,第２８節第１日,10/05(土),16:04,サンフレッチェ広島,清水エスパルス,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ広島
15109,28484,2013,Ｊ１,第３１節第１日,11/10(日),13:04,横浜Ｆ・マリノス,名古屋グランパス,日産スタジアム,スカパー！／スカパー！プレミアムサービス
15127,62632,2013,Ｊ１,第３３節第１日,11/30(土),14:04,横浜Ｆ・マリノス,アルビレックス新潟,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合
15143,13583,2013,Ｊ２,第１節第１日,03/03(日),13:03,ジェフユナイテッド千葉,コンサドーレ札幌,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15157,18153,2013,Ｊ２,第２節第１日,03/10(日),13:03,Ｖ・ファーレン長崎,ガンバ大阪,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15158,13248,2013,Ｊ２,第２節第１日,03/10(日),16:04,コンサドーレ札幌,栃木ＳＣ,札幌ドーム,スカパー！／スカパー！プレミアムサービス
15162,4409,2013,Ｊ２,第２節第１日,03/10(日),18:04,ロアッソ熊本,ジェフユナイテッド千葉,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス
15171,5069,2013,Ｊ２,第３節第１日,03/17(日),16:06,カターレ富山,愛媛ＦＣ,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15178,2093,2013,Ｊ２,第４節第１日,03/20(水・祝),13:04,Ｖ・ファーレン長崎,カターレ富山,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15180,3190,2013,Ｊ２,第４節第１日,03/20(水・祝),15:04,ザスパクサツ群馬,横浜ＦＣ,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
15188,3294,2013,Ｊ２,第５節第１日,03/24(日),13:04,ＦＣ岐阜,徳島ヴォルティス,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15191,5188,2013,Ｊ２,第５節第１日,03/24(日),14:03,アビスパ福岡,コンサドーレ札幌,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15194,4271,2013,Ｊ２,第５節第１日,03/24(日),16:03,横浜ＦＣ,ファジアーノ岡山,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
15197,5510,2013,Ｊ２,第６節第１日,03/31(日),13:04,モンテディオ山形,横浜ＦＣ,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
15218,1607,2013,Ｊ２,第７節第１日,04/07(日),16:03,ギラヴァンツ北九州,愛媛ＦＣ,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15227,7860,2013,Ｊ２,第８節第１日,04/14(日),16:04,京都サンガF.C.,横浜ＦＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
15235,8993,2013,Ｊ２,第９節第１日,04/17(水),19:03,ガンバ大阪,松本山雅ＦＣ,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15238,6234,2013,Ｊ２,第９節第１日,04/17(水),19:03,ファジアーノ岡山,京都サンガF.C.,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス
15244,2311,2013,Ｊ２,第１０節第１日,04/21(日),13:03,ギラヴァンツ北九州,水戸ホーリーホック,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15246,4692,2013,Ｊ２,第１０節第１日,04/21(日),14:04,京都サンガF.C.,ガイナーレ鳥取,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
15258,16803,2013,Ｊ２,第１１節第１日,04/28(日),16:04,ガンバ大阪,ガイナーレ鳥取,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15267,4336,2013,Ｊ２,第１２節第１日,05/03(金・祝),13:03,Ｖ・ファーレン長崎,ギラヴァンツ北九州,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15274,4280,2013,Ｊ２,第１３節第１日,05/06(月・休),13:03,水戸ホーリーホック,Ｖ・ファーレン長崎,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15277,3100,2013,Ｊ２,第１３節第１日,05/06(月・休),13:03,ギラヴァンツ北九州,コンサドーレ札幌,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15282,2820,2013,Ｊ２,第１３節第１日,05/06(月・休),19:04,カターレ富山,ガイナーレ鳥取,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15283,3215,2013,Ｊ２,第１３節第１日,05/06(月・休),19:04,ＦＣ岐阜,ジェフユナイテッド千葉,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15291,6460,2013,Ｊ２,第１４節第１日,05/12(日),16:04,モンテディオ山形,コンサドーレ札幌,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
15294,7078,2013,Ｊ２,第１４節第１日,05/12(日),16:04,京都サンガF.C.,ザスパクサツ群馬,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
15296,1677,2013,Ｊ２,第１５節第１日,05/19(日),13:03,ガイナーレ鳥取,モンテディオ山形,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス
15300,7171,2013,Ｊ２,第１５節第１日,05/19(日),16:03,コンサドーレ札幌,東京ヴェルディ,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス
15303,3107,2013,Ｊ２,第１５節第１日,05/19(日),16:04,カターレ富山,アビスパ福岡,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
15306,3940,2013,Ｊ２,第１５節第１日,05/19(日),13:03,Ｖ・ファーレン長崎,京都サンガF.C.,長崎市総合運動公園かきどまり陸上競技場,スカパー！／スカパー！プレミアムサービス
15312,3452,2013,Ｊ２,第１６節第１日,05/26(日),13:03,Ｖ・ファーレン長崎,ジェフユナイテッド千葉,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
15313,8003,2013,Ｊ２,第１６節第１日,05/26(日),16:03,栃木ＳＣ,横浜ＦＣ,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
15321,4268,2013,Ｊ２,第１７節第１日,06/01(土),16:04,東京ヴェルディ,愛媛ＦＣ,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15325,3698,2013,Ｊ２,第１７節第１日,06/01(土),18:33,ガイナーレ鳥取,松本山雅ＦＣ,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス
15349,8123,2013,Ｊ２,第１９節第２日,06/15(土),19:05,ファジアーノ岡山,アビスパ福岡,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス
15350,2086,2013,Ｊ２,第１９節第２日,06/15(土),19:34,ザスパクサツ群馬,モンテディオ山形,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
15353,4210,2013,Ｊ２,第２０節第１日,06/22(土),18:03,東京ヴェルディ,栃木ＳＣ,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15355,15151,2013,Ｊ２,第２０節第１日,06/22(土),18:03,ガンバ大阪,ファジアーノ岡山,万博記念競技場,スカパー！／スカパー！プレミアムサービス
15396,4020,2013,Ｊ２,第２４節第１日,07/14(日),18:03,水戸ホーリーホック,ファジアーノ岡山,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
15414,5857,2013,Ｊ２,第２５節第１日,07/20(土),19:04,ＦＣ岐阜,アビスパ福岡,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15427,2499,2013,Ｊ２,第２６節第２日,09/11(水),19:03,栃木ＳＣ,愛媛ＦＣ,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
15432,5218,2013,Ｊ２,第２７節第１日,08/04(日),18:03,アビスパ福岡,東京ヴェルディ,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15452,2841,2013,Ｊ２,第２９節第１日,08/18(日),18:04,ザスパクサツ群馬,ロアッソ熊本,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
15490,4552,2013,Ｊ２,第３２節第１日,09/01(日),18:03,アビスパ福岡,ジェフユナイテッド千葉,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス
15512,12311,2013,Ｊ２,第３４節第１日,09/22(日),19:04,ヴィッセル神戸,徳島ヴォルティス,神戸総合運動公園ユニバー記念競技場,スカパー！／スカパー！プレミアムサービス
15513,3143,2013,Ｊ２,第３４節第１日,09/22(日),13:03,ギラヴァンツ北九州,ファジアーノ岡山,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
15521,9878,2013,Ｊ２,第３５節第１日,09/29(日),18:04,ヴィッセル神戸,水戸ホーリーホック,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15530,9557,2013,Ｊ２,第３６節第１日,10/06(日),16:03,ジェフユナイテッド千葉,ヴィッセル神戸,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15534,3907,2013,Ｊ２,第３６節第１日,10/06(日),13:03,ガイナーレ鳥取,京都サンガF.C.,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス／日本海テレビ
15551,3761,2013,Ｊ２,第３８節第１日,10/27(日),16:03,東京ヴェルディ,ギラヴァンツ北九州,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15553,9754,2013,Ｊ２,第３８節第１日,10/27(日),15:33,松本山雅ＦＣ,アビスパ福岡,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／長野朝日放送
15560,12718,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:03,コンサドーレ札幌,ジェフユナイテッド千葉,札幌ドーム,スカパー！／スカパー！プレミアムサービス
15584,11253,2013,Ｊ２,第４１節第１日,11/17(日),14:04,ジェフユナイテッド千葉,栃木ＳＣ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
15586,7015,2013,Ｊ２,第４１節第１日,11/17(日),17:05,ＦＣ岐阜,コンサドーレ札幌,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス
15597,16885,2013,Ｊ２,第４２節第１日,11/24(日),12:34,松本山雅ＦＣ,愛媛ＦＣ,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス
15601,3560,2013,Ｊ２,第４２節第１日,11/24(日),12:34,ガイナーレ鳥取,ジェフユナイテッド千葉,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ鳥取
15670,21657,2014,Ｊ１,第１節第１日,03/01(土),14:04,名古屋グランパス,清水エスパルス,豊田スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ名古屋／ＮＨＫ静岡
15672,14296,2014,Ｊ１,第１節第１日,03/01(土),14:05,サガン鳥栖,徳島ヴォルティス,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島／ＮＨＫ佐賀
15695,21278,2014,Ｊ１,第４節第１日,03/23(日),13:03,アルビレックス新潟,サガン鳥栖,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス
15707,27764,2014,Ｊ１,第５節第２日,03/29(土),14:04,横浜Ｆ・マリノス,鹿島アントラーズ,日産スタジアム,スカパー！／スカパー！プレミアムサービス
15727,11497,2014,Ｊ１,第７節第２日,04/12(土),15:04,清水エスパルス,大宮アルディージャ,ＩＡＩスタジアム日本平,スカパー！／スカパー！プレミアムサービス
15735,11436,2014,Ｊ１,第８節第１日,04/19(土),15:04,柏レイソル,横浜Ｆ・マリノス,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス
15749,16992,2014,Ｊ１,第９節第１日,04/26(土),19:04,サンフレッチェ広島,鹿島アントラーズ,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
15752,23442,2014,Ｊ１,第１０節第１日,04/29(火・祝),14:02,アルビレックス新潟,ヴィッセル神戸,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ新潟／ＮＨＫ神戸
15754,15077,2014,Ｊ１,第１０節第１日,04/29(火・祝),15:03,鹿島アントラーズ,清水エスパルス,県立カシマサッカースタジアム,スカパー！／スカパー！プレミアムサービス
15760,12105,2014,Ｊ１,第１１節第１日,05/03(土・祝),17:04,大宮アルディージャ,アルビレックス新潟,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス
15769,15122,2014,Ｊ１,第１２節第１日,05/06(火・休),15:04,鹿島アントラーズ,名古屋グランパス,県立カシマサッカースタジアム,スカパー！／スカパー！プレミアムサービス
15781,12224,2014,Ｊ１,第１３節第１日,05/10(土),15:04,ヴィッセル神戸,ヴァンフォーレ甲府,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15792,11339,2014,Ｊ１,第１４節第１日,05/17(土),15:04,サガン鳥栖,大宮アルディージャ,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス
15800,22635,2014,Ｊ１,第１５節第１日,07/19(土),19:04,名古屋グランパス,徳島ヴォルティス,豊田スタジアム,スカパー！／スカパー！プレミアムサービス
15801,11373,2014,Ｊ１,第１５節第１日,07/19(土),19:04,ガンバ大阪,ヴァンフォーレ甲府,万博記念競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
15803,20616,2014,Ｊ１,第１５節第１日,07/19(土),19:04,ヴィッセル神戸,サガン鳥栖,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス
15807,12052,2014,Ｊ１,第１６節第１日,07/23(水),19:03,ヴァンフォーレ甲府,セレッソ大阪,山梨中銀スタジアム,スカパー！／スカパー！プレミアムサービス／テレビ山梨
15810,12673,2014,Ｊ１,第１６節第１日,07/23(水),19:04,サンフレッチェ広島,柏レイソル,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
15811,10860,2014,Ｊ１,第１６節第１日,07/23(水),19:05,徳島ヴォルティス,浦和レッズ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス
15814,8123,2014,Ｊ１,第１７節第１日,07/27(日),19:04,大宮アルディージャ,徳島ヴォルティス,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉
15818,16261,2014,Ｊ１,第１７節第１日,07/27(日),19:04,名古屋グランパス,横浜Ｆ・マリノス,名古屋市瑞穂陸上競技場,スカパー！／スカパー！プレミアムサービス
15975,12658,2014,Ｊ２,第１節第１日,03/02(日),13:04,東京ヴェルディ,松本山雅ＦＣ,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
15980,9577,2014,Ｊ２,第１節第１日,03/02(日),15:04,ファジアーノ岡山,カターレ富山,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ岡山／ＮＨＫ富山
15982,9679,2014,Ｊ２,第１節第１日,03/02(日),15:05,ロアッソ熊本,アビスパ福岡,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ熊本／ＮＨＫ福岡
15984,7234,2014,Ｊ２,第１節第１日,03/02(日),16:04,湘南ベルマーレ,モンテディオ山形,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス
15987,6907,2014,Ｊ２,第２節第１日,03/09(日),13:03,栃木ＳＣ,横浜ＦＣ,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
15996,7412,2014,Ｊ２,第２節第１日,03/09(日),17:03,ジェフユナイテッド千葉,ファジアーノ岡山,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス
16044,5658,2014,Ｊ２,第７節第１日,04/13(日),14:03,横浜ＦＣ,ＦＣ岐阜,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
16046,2272,2014,Ｊ２,第７節第１日,04/13(日),14:04,愛媛ＦＣ,カターレ富山,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ松山
16047,4833,2014,Ｊ２,第７節第１日,04/13(日),16:03,アビスパ福岡,Ｖ・ファーレン長崎,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス／テレビ西日本（録）
16048,3970,2014,Ｊ２,第７節第１日,04/13(日),16:03,ギラヴァンツ北九州,ジュビロ磐田,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
16074,3870,2014,Ｊ２,第１０節第１日,04/29(火・祝),13:04,ＦＣ岐阜,ザスパクサツ群馬,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ岐阜
16075,3807,2014,Ｊ２,第１０節第１日,04/29(火・祝),13:04,カマタマーレ讃岐,横浜ＦＣ,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ高松
16078,6781,2014,Ｊ２,第１０節第１日,04/29(火・祝),14:04,カターレ富山,松本山雅ＦＣ,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／富山テレビ
16080,5283,2014,Ｊ２,第１０節第１日,04/29(火・祝),16:04,モンテディオ山形,ファジアーノ岡山,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
16110,11054,2014,Ｊ２,第１３節第１日,05/11(日),13:03,松本山雅ＦＣ,横浜ＦＣ,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／長野放送
16120,7166,2014,Ｊ２,第１４節第１日,05/18(日),13:04,愛媛ＦＣ,カマタマーレ讃岐,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ松山／ＮＨＫ高松
16121,4016,2014,Ｊ２,第１４節第１日,05/18(日),13:03,Ｖ・ファーレン長崎,栃木ＳＣ,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
16122,7034,2014,Ｊ２,第１４節第１日,05/18(日),13:03,大分トリニータ,横浜ＦＣ,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ大分
16125,4423,2014,Ｊ２,第１４節第１日,05/18(日),16:03,水戸ホーリーホック,京都サンガF.C.,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
16128,8018,2014,Ｊ２,第１４節第１日,05/18(日),16:04,カターレ富山,ジュビロ磐田,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス
16144,3112,2014,Ｊ２,第１６節第１日,05/31(土),14:03,ギラヴァンツ北九州,栃木ＳＣ,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
16168,6097,2014,Ｊ２,第１８節第１日,06/14(土),16:03,横浜ＦＣ,コンサドーレ札幌,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
16178,1921,2014,Ｊ２,第１９節第１日,06/21(土),18:03,カマタマーレ讃岐,モンテディオ山形,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス
16181,8287,2014,Ｊ２,第１９節第１日,06/21(土),19:04,ファジアーノ岡山,横浜ＦＣ,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス
16196,4944,2014,Ｊ２,第２１節第１日,07/05(土),18:03,東京ヴェルディ,モンテディオ山形,味の素スタジアム,スカパー！／スカパー！プレミアムサービス
16199,3027,2014,Ｊ２,第２１節第１日,07/05(土),18:03,ギラヴァンツ北九州,愛媛ＦＣ,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス
16207,6107,2014,Ｊ２,第２２節第１日,07/20(日),18:04,モンテディオ山形,ギラヴァンツ北九州,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス
16208,5776,2014,Ｊ２,第２２節第１日,07/20(日),18:03,水戸ホーリーホック,ザスパクサツ群馬,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
16216,3865,2014,Ｊ２,第２２節第１日,07/20(日),19:04,愛媛ＦＣ,京都サンガF.C.,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス
16218,6420,2014,Ｊ２,第２３節第１日,07/26(土),18:03,横浜ＦＣ,ジュビロ磐田,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス
16229,3711,2014,Ｊ２,第２４節第１日,07/30(水),19:03,水戸ホーリーホック,Ｖ・ファーレン長崎,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス
16238,2221,2014,Ｊ２,第２４節第１日,07/30(水),19:34,ザスパクサツ群馬,ギラヴァンツ北九州,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス
